id,zip,name,kecamatan_id
22747,22747,Ulok/Ulak Tano,Simangambat
22753,22753,Aek Bargot,Padang Bolak Julu
22753,22753,Aek Bayur,Padang Bolak
22753,22753,Aek Gambir,Padang Bolak
22753,22753,Aek Jangkang,Padang Bolak
22753,22753,Aek Suhat,Padang Bolak
22753,22753,Aek Tolang,Padang Bolak
22753,22753,Ambasang Natigor,Padang Bolak
22753,22753,Balakka (Balangka),Padang Bolak Julu
22753,22753,Balimbing,Halongonan
22753,22753,Balimbing Jae,Padang Bolak Julu
22753,22753,Balimbing Julu,Padang Bolak Julu
22753,22753,Bangun Purba,Padang Bolak
22753,22753,Batang Baruhar Jae,Padang Bolak
22753,22753,Batang Baruhar Julu,Padang Bolak
22753,22753,Batang Pane I,Padang Bolak
22753,22753,Batang Pane II,Padang Bolak
22753,22753,Batang Pane III,Padang Bolak
22753,22753,Batu Gana,Padang Bolak Julu
22753,22753,Batu Mamak,Padang Bolak
22753,22753,Batu Rancang,Padang Bolak Julu
22753,22753,Batu Sundung,Padang Bolak
22753,22753,Batu Tambun,Padang Bolak
22753,22753,Batu Tunggal,Halongonan
22753,22753,Batu Tunggal,Padang Bolak
22753,22753,Bolatan,Halongonan
22753,22753,Borgot/Bargot Topong Jae,Halongonan
22753,22753,Borgot/Bargot Topong Julu,Halongonan
22753,22753,Botung,Padang Bolak
22753,22753,Bukit Raya Sedang / Sordang,Padang Bolak
22753,22753,Dolok Sae,Padang Bolak
22753,22753,Gariang,Padang Bolak Julu
22753,22753,Garoga,Padang Bolak
22753,22753,Garonggang,Padang Bolak
22753,22753,Gulangan,Padang Bolak
22753,22753,Gunung Intan,Halongonan
22753,22753,Gunung Manaon II,Padang Bolak
22753,22753,Gunung Manaon III,Halongonan
22753,22753,Gunung Tua Baru,Padang Bolak
22753,22753,Gunung Tua Jae,Padang Bolak
22753,22753,Gunung Tua Julu,Padang Bolak
22753,22753,Gunung Tua Tonga,Padang Bolak
22753,22753,Hajoran,Padang Bolak
22753,22753,Halongonan,Halongonan
22753,22753,Hambiri Boding,Padang Bolak
22753,22753,Hambulo,Halongonan
22753,22753,Hasahatan (Hasatan),Halongonan
22753,22753,Hasambi,Padang Bolak Julu
22753,22753,Hiteurat,Halongonan
22753,22753,Huta Baru Nangka,Halongonan
22753,22753,Huta Lombang,Padang Bolak
22753,22753,Huta Padang,Padang Sidempuan Hutaimbaru
22753,22753,Hutaimbaru,Halongonan
22753,22753,Hutaimbaru,Padang Sidempuan Hutaimbaru
22753,22753,Hutaimbaru II,Padang Bolak
22753,22753,Hutanopan,Halongonan
22753,22753,Japinulik,Halongonan
22753,22753,Lantosan II,Padang Bolak Julu
22753,22753,Lembah Lubuk Manik,Padang Sidempuan Hutaimbaru
22753,22753,Liang Hasona/Asona,Padang Bolak
22753,22753,Losung Batu,Padang Bolak
22753,22753,Lubuk Raya,Padang Sidempuan Hutaimbaru
22753,22753,Lubuk Torop,Padang Bolak
22753,22753,Mananti (Marenti),Padang Bolak
22753,22753,Mandi Angin Dolok,Padang Bolak
22753,22753,Mandi Angin Lombang,Padang Bolak
22753,22753,Mompang I,Halongonan
22753,22753,Mompang/Mempang II,Padang Bolak
22753,22753,Nabongal (Nabonggal),Padang Bolak
22753,22753,Naga Saribu,Padang Bolak
22753,22753,Napa Gadung Laut,Padang Bolak
22753,22753,Napalancat,Halongonan
22753,22753,Padang Baruas,Padang Bolak Julu
22753,22753,Padang Bujur,Padang Bolak Julu
22753,22753,Padang Garugur,Padang Bolak
22753,22753,Pagar Gunung,Halongonan
22753,22753,Pagaran Singkam,Padang Bolak
22753,22753,Pagaran Tonga,Padang Bolak
22753,22753,Palopat Maria,Padang Sidempuan Hutaimbaru
22753,22753,Pamuntaran,Padang Bolak Julu
22753,22753,Pancur Pangko,Padang Bolak Julu
22753,22753,Pangarambangan,Halongonan
22753,22753,Pangirkiran,Halongonan
22753,22753,Paolan,Halongonan
22753,22753,Paran Gadung,Padang Bolak Julu
22753,22753,Paran Honas,Halongonan
22753,22753,Paran Nangka,Padang Bolak Julu
22753,22753,Paran/Parang Padang,Padang Bolak
22753,22753,Parlimbatan,Padang Bolak
22753,22753,Partihaman Saroha,Padang Sidempuan Hutaimbaru
22753,22753,Parupuk Jae,Padang Bolak Julu
22753,22753,Parupuk Julu,Padang Bolak Julu
22753,22753,Pasar Gunung Tua,Padang Bolak
22753,22753,Pasir Baru,Halongonan
22753,22753,Purba Sinomba,Padang Bolak
22753,22753,Purba Tua,Padang Bolak
22753,22753,Rahunning/Rahuning Jae,Padang Bolak
22753,22753,Rampa Jae,Padang Bolak
22753,22753,Rampa Julu,Padang Bolak
22753,22753,Rondaman,Halongonan
22753,22753,Rondaman Siburegar,Halongonan
22753,22753,Saba,Halongonan
22753,22753,Saba Bangunan,Padang Bolak
22753,22753,Saba Sitahul Tahul,Padang Bolak
22753,22753,Sabungan Jae,Padang Sidempuan Hutaimbaru
22753,22753,Sabungan Sipabangun,Padang Sidempuan Hutaimbaru
22753,22753,Sampuran,Padang Bolak
22753,22753,Sandean Jae,Halongonan
22753,22753,Sandean Julu,Halongonan
22753,22753,Sandean Tonga,Halongonan
22753,22753,Sialang,Padang Bolak Julu
22753,22753,Siancimun,Halongonan
22753,22753,Sibagasi,Padang Bolak
22753,22753,Sibatang Kayu,Padang Bolak
22753,22753,Siboru Angin,Halongonan
22753,22753,Sidikkat (Sidingkat),Padang Bolak
22753,22753,Sigala-Gala,Halongonan
22753,22753,Sigama,Padang Bolak
22753,22753,Sigama Ujung Gading,Padang Bolak
22753,22753,Sigimbal,Padang Bolak
22753,22753,Sihapas Hapas,Padang Bolak
22753,22753,Sihodahoda,Padang Bolak
22753,22753,Silantoyung,Halongonan
22753,22753,Simaninggir,Padang Bolak
22753,22753,Simanosor,Padang Bolak
22753,22753,Simasi,Padang Bolak
22753,22753,Simbolon,Padang Bolak
22753,22753,Singali,Padang Sidempuan Hutaimbaru
22753,22753,Siombob,Padang Bolak
22753,22753,Siopuk/Sihopuk Baru,Halongonan
22753,22753,Siopuk/Sihopuk Lama,Halongonan
22753,22753,Sipaho,Halongonan
22753,22753,Sipenggeng,Halongonan
22753,22753,Sipupus Lombang,Padang Bolak Julu
22753,22753,Siringkit Jae,Halongonan
22753,22753,Siringkit Julu,Halongonan
22753,22753,Sitabola,Halongonan
22753,22753,Sitanggoru,Padang Bolak Julu
22753,22753,Sitonun (Sitenun),Halongonan
22753,22753,Situmbaga,Halongonan
22753,22753,Siunggam Dolok,Padang Bolak Julu
22753,22753,Siunggam Jae,Padang Bolak
22753,22753,Siunggam Julu,Padang Bolak
22753,22753,Siunggam Tonga,Padang Bolak
22753,22753,Sobar,Padang Bolak Julu
22753,22753,Sosopan,Padang Bolak
22753,22753,Sunge Durian,Padang Bolak
22753,22753,Sunge Orosan,Padang Bolak
22753,22753,Sunge Tolang,Padang Bolak
22753,22753,Tangga Tangga Hambeng,Padang Bolak
22753,22753,Tanjung Marulak,Padang Bolak
22753,22753,Tanjung Toram,Padang Bolak
22753,22753,Tapus Jae,Halongonan
22753,22753,Tinjoman Lama,Padang Sidempuan Hutaimbaru
22753,22753,Ubar,Padang Bolak Julu
22753,22753,Ujung Padang,Halongonan
22755,22755,Aek Bonban,Aek Nabara Barumun
22755,22755,Aek Buaton,Aek Nabara Barumun
22755,22755,Aek Goti,Sihapas Barumun
22755,22755,Aek Nabara Jae,Aek Nabara Barumun
22755,22755,Aek Nabara Julu,Aek Nabara Barumun
22755,22755,Aek Nabara Tonga,Aek Nabara Barumun
22755,22755,Aek Siala,Barumun Tengah
22755,22755,Aek Tanduk,Barumun Tengah
22755,22755,Aek Tunjang,Barumun Tengah
22755,22755,Bahal Batu,Barumun Tengah
22755,22755,Bakkudu (Bangkudu),Barumun Tengah
22755,22755,Balangka,Sihapas Barumun
22755,22755,Bangkuang,Aek Nabara Barumun
22755,22755,Bara Batu,Barumun Tengah
22755,22755,Batu Sundung,Barumun Tengah
22755,22755,Binanga,Barumun Tengah
22755,22755,Bire,Barumun Tengah
22755,22755,Gading,Barumun Tengah
22755,22755,Ginduang Batu,Barumun Tengah
22755,22755,Gulangan,Sihapas Barumun
22755,22755,Gunung Baringin,Barumun Tengah
22755,22755,Gunung Malintang,Barumun Tengah
22755,22755,Gunung Manaon Ur,Barumun Tengah
22755,22755,Hadungdung Aek Rampa,Aek Nabara Barumun
22755,22755,Hadungdung Pintu Padang,Aek Nabara Barumun
22755,22755,Huta Bargot,Aek Nabara Barumun
22755,22755,Huta Ruhom,Barumun Tengah
22755,22755,Janji Manahan,Barumun Tengah
22755,22755,Janji Maria,Aek Nabara Barumun
22755,22755,Janji Matogu Ur,Barumun Tengah
22755,22755,Janji Raja,Barumun Tengah
22755,22755,Lubuk Gonting,Sihapas Barumun
22755,22755,Manombo,Barumun Tengah
22755,22755,Marenu,Aek Nabara Barumun
22755,22755,Padang Galugur Julu,Aek Nabara Barumun
22755,22755,Padang Galugur Tonga,Aek Nabara Barumun
22755,22755,Padang Garugur,Barumun Tengah
22755,22755,Padang Garugur Jae,Aek Nabara Barumun
22755,22755,Padang Hasior Dolok,Sihapas Barumun
22755,22755,Padang Hasior Lombang,Sihapas Barumun
22755,22755,Padang Matinggi,Barumun Tengah
22755,22755,Pangirkiran Dolok,Barumun Tengah
22755,22755,Paran Dolok,Sihapas Barumun
22755,22755,Paran Julu,Aek Nabara Barumun
22755,22755,Paran Napa Dolok,Barumun Tengah
22755,22755,Paran Napa Jae,Barumun Tengah
22755,22755,Paran Tonga An,Aek Nabara Barumun
22755,22755,Pasar Binanga,Barumun Tengah
22755,22755,Paya Bahung,Aek Nabara Barumun
22755,22755,Pp Makmur,Barumun Tengah
22755,22755,Sayur Mahincat,Aek Nabara Barumun
22755,22755,Sayur Matua,Aek Nabara Barumun
22755,22755,Sibatu Loting,Barumun Tengah
22755,22755,Sibontar,Barumun Tengah
22755,22755,Siboris Bahal,Barumun Tengah
22755,22755,Siboris Dolok,Barumun Tengah
22755,22755,Siboris Lombang,Barumun Tengah
22755,22755,Sidokan,Aek Nabara Barumun
22755,22755,Sidong-Dong,Barumun Tengah
22755,22755,Sihaborgoan Barum,Barumun Tengah
22755,22755,Sihaborgoan Dalan,Barumun Tengah
22755,22755,Silenjeng,Sihapas Barumun
22755,22755,Simaninggir,Sihapas Barumun
22755,22755,Siolip,Barumun Tengah
22755,22755,Sipagabu,Aek Nabara Barumun
22755,22755,Siparau,Barumun Tengah
22755,22755,Sisalean,Barumun Tengah
22755,22755,Sitada Tada,Sihapas Barumun
22755,22755,Tandihat,Barumun Tengah
22755,22755,Tanjung,Aek Nabara Barumun
22755,22755,Tanjung Morang,Sihapas Barumun
22755,22755,Tanjung Rokan,Aek Nabara Barumun
22755,22755,Tobing,Aek Nabara Barumun
22755,22755,Tobing Tinggi,Aek Nabara Barumun
22755,22755,Ujung Gading,Sihapas Barumun
22755,22755,Ujung Padang,Sihapas Barumun
22755,22755,Unte Rudang,Barumun Tengah
22756,22756,Aek Haruaya,Dolok
22756,22756,Aek Ilung,Dolok
22756,22756,Aek Jabut,Dolok Sigompulon
22756,22756,Aek Kanan,Dolok Sigompulon
22756,22756,Aek Kundur,Dolok Sigompulon
22756,22756,Aek Rao Tapian Nadenggan,Dolok
22756,22756,Aek Simanat,Dolok Sigompulon
22756,22756,Aek Suhat Jae,Dolok
22756,22756,Aek Suhut Tr,Dolok
22756,22756,Aek Sundur,Dolok
22756,22756,Aek Tangga,Dolok
22756,22756,Arse,Dolok
22756,22756,Bahap,Dolok
22756,22756,Bandar Nauli,Dolok
22756,22756,Baringin Sil,Dolok
22756,22756,Baringin Sip,Dolok
22756,22756,Batu Hibul,Dolok Sigompulon
22756,22756,Batu Runding,Dolok
22756,22756,Binanga Gumbot,Dolok
22756,22756,Bintais Julu,Dolok
22756,22756,Bukit Tinggi,Dolok
22756,22756,Bunut,Dolok
22756,22756,Dalihan Natolu,Dolok
22756,22756,Dolok Sanggul,Dolok
22756,22756,Gadung Holbung,Dolok Sigompulon
22756,22756,Gonting Bange,Dolok Sigompulon
22756,22756,Gumaruntar,Dolok
22756,22756,Gumbot,Dolok
22756,22756,Gunung Maria,Dolok
22756,22756,Gunung Salamat,Dolok
22756,22756,Gunung Sormin,Dolok Sigompulon
22756,22756,Hasahatan,Dolok Sigompulon
22756,22756,Hatiran,Dolok Sigompulon
22756,22756,Huta Baru Sil,Dolok
22756,22756,Huta Baru Sip,Dolok
22756,22756,Huta Imbaru Gil,Dolok
22756,22756,Huta Imbaru Simundol,Dolok Sigompulon
22756,22756,Jambur Batu,Dolok
22756,22756,Janji Manahan Gul,Dolok
22756,22756,Janji Manahan Sil,Dolok
22756,22756,Janji Matogu,Dolok
22756,22756,Janjimanahan Gnt,Dolok Sigompulon
22756,22756,Karang anyer/Anyar,Dolok Sigompulon
22756,22756,Kuala Baringin,Dolok
22756,22756,Kuala Simpang,Dolok Sigompulon
22756,22756,Lubuk Godang,Dolok
22756,22756,Lubuk Kundur,Dolok
22756,22756,Lubuk Lanjang,Dolok
22756,22756,Malino,Dolok Sigompulon
22756,22756,Mompang Dolok,Dolok
22756,22756,Mompang Lombang,Dolok
22756,22756,Nabonggal,Dolok
22756,22756,Nabundong,Dolok Sigompulon
22756,22756,Naga Saribu,Dolok
22756,22756,Nahulu Jae,Dolok Sigompulon
22756,22756,Nahulu Julu,Dolok Sigompulon
22756,22756,Napa Sundali,Dolok
22756,22756,Padang Malakka (Balakka),Dolok Sigompulon
22756,22756,Padang Matinggi Gnt,Dolok Sigompulon
22756,22756,Padang Matinggi Simundol,Dolok Sigompulon
22756,22756,Pagaran Julu I,Dolok
22756,22756,Pagaran Julu II,Dolok
22756,22756,Pagaran Siregar,Dolok
22756,22756,Pamarai (Paramai),Dolok Sigompulon
22756,22756,Pamonoran,Dolok Sigompulon
22756,22756,Panca,Dolok
22756,22756,Pancaran (Rancaran),Dolok
22756,22756,Panyabungan,Dolok Sigompulon
22756,22756,Parigi,Dolok
22756,22756,Parmeraan/Parmeran,Dolok
22756,22756,Pasang Lela,Dolok Sigompulon
22756,22756,Pasar Sayur Matinggi,Dolok Sigompulon
22756,22756,Pasar Simundol,Dolok Sigompulon
22756,22756,Pasar Sipiongot,Dolok
22756,22756,Paya Ombik,Dolok
22756,22756,Pijor Koling,Dolok
22756,22756,Pinarik,Dolok Sigompulon
22756,22756,Pintu Padang Merdeka,Dolok
22756,22756,Pulo Liman (Limo),Dolok Sigompulon
22756,22756,Purbatua (Purbaba Tua),Dolok
22756,22756,Rongkare,Dolok
22756,22756,Saba Bangunan,Dolok Sigompulon
22756,22756,Salusuhan,Dolok Sigompulon
22756,22756,Sayur Matinggi,Dolok Sigompulon
22756,22756,Sialan Gundi,Dolok
22756,22756,Sialang Dolok,Dolok
22756,22756,Sibanga Panahasahan (Binanga Panosahan),Dolok
22756,22756,Sibayo,Dolok
22756,22756,Sibayo Jae,Dolok
22756,22756,Sibio-Bio,Dolok
22756,22756,Sibur Bur,Dolok
22756,22756,Sigala Gala,Dolok
22756,22756,Sigambal (Simambal),Dolok
22756,22756,Siganyal (Singanyal),Dolok
22756,22756,Sigordang,Dolok Sigompulon
22756,22756,Sigugah,Dolok
22756,22756,Sihalo-Halo/Sihatubang,Dolok Sigompulon
22756,22756,Sijantung Jae,Dolok
22756,22756,Sijantung Julu,Dolok
22756,22756,Sijara-Jara,Dolok
22756,22756,Sijorang,Dolok
22756,22756,Silangge,Dolok
22756,22756,Silogo-Logo,Dolok
22756,22756,Siloung,Dolok
22756,22756,Simadihon,Dolok Sigompulon
22756,22756,Simangambat,Dolok Sigompulon
22756,22756,Simangambat Tua,Dolok
22756,22756,Simaninggir Simundol,Dolok Sigompulon
22756,22756,Simaninggir Sip,Dolok
22756,22756,Simanosor,Dolok
22756,22756,Simataniari,Dolok
22756,22756,Simataniari Jae,Dolok
22756,22756,Simatorkis,Dolok
22756,22756,Simundol,Dolok Sigompulon
22756,22756,Sinabongan,Dolok
22756,22756,Sipiongot,Dolok
22756,22756,Sipogas A,Dolok Sigompulon
22756,22756,Sipogas B,Dolok Sigompulon
22756,22756,Siraga Huta Padang,Dolok
22756,22756,Siranap,Dolok
22756,22756,Sitonun,Dolok Sigompulon
22756,22756,Situmbaga,Dolok
22756,22756,Sungai Datar,Dolok
22756,22756,Sungai Pining,Dolok
22756,22756,Sunut,Dolok Sigompulon
22756,22756,Tanjung Baru B,Dolok
22756,22756,Tanjung Baru Silaiya,Dolok Sigompulon
22756,22756,Tanjung Longat,Dolok
22756,22756,Tarutung Bolak,Dolok
22756,22756,Unte Manis,Dolok Sigompulon
22758,22758,Aek Latong,Aek Bilah
22758,22758,Aek Simotung,Saipar Dolok Hole
22758,22758,Aek Urat,Aek Bilah
22758,22758,Barumun Tua (Baringin Tua),Saipar Dolok Hole
22758,22758,Batang Parsuluman,Saipar Dolok Hole
22758,22758,Biru,Aek Bilah
22758,22758,Damparan Haunatas,Saipar Dolok Hole
22758,22758,Galanggang,Saipar Dolok Hole
22758,22758,Huta Baru,Aek Bilah
22758,22758,Huta Hombang,Saipar Dolok Hole
22758,22758,Huta Pohan,Saipar Dolok Hole
22758,22758,Huta Tonga,Aek Bilah
22758,22758,Lobu Tayas,Aek Bilah
22758,22758,Padang Mandailing Garugur,Saipar Dolok Hole
22758,22758,Parau Sorat Sitabo-Tabo,Saipar Dolok Hole
22758,22758,Pasar Simangambat,Saipar Dolok Hole
22758,22758,Pasar Sipagimbar,Saipar Dolok Hole
22758,22758,Pintu Padang Mandalasena,Saipar Dolok Hole
22758,22758,Purbasinomba Sena,Saipar Dolok Hole
22758,22758,Saut Banua Simanosor,Saipar Dolok Hole
22758,22758,Sidapdap Simanosor,Saipar Dolok Hole
22758,22758,Sigolang,Aek Bilah
22758,22758,Sihulambu,Aek Bilah
22758,22758,Silangkitang,Aek Bilah
22758,22758,Silangkitang Tambiski,Saipar Dolok Hole
22758,22758,Simangambat Godang,Saipar Dolok Hole
22758,22758,Somba Debata Purba,Saipar Dolok Hole
22758,22758,Sunge Sigiring Giring,Saipar Dolok Hole
22758,22758,Tapus Godang,Aek Bilah
22758,22758,Tapus Sipagabu,Aek Bilah
22758,22758,Tolang,Aek Bilah
22758,22758,Ulu Mamis Situnggaling,Saipar Dolok Hole
22762,22762,Aek Bargot,Sosopan
22762,22762,Banua Tonga,Sosopan
22762,22762,Batang Onang Baru,Batang Onang
22762,22762,Batang Onang Lama,Batang Onang
22762,22762,Batu Mamak,Batang Onang
22762,22762,Batu Nanggar,Batang Onang
22762,22762,Batu Pulut,Batang Onang
22762,22762,Binanga Tolu,Sosopan
22762,22762,Bonan Dolok,Batang Onang
22762,22762,Galanggang,Batang Onang
22762,22762,Gunung Tua Batang Onang,Batang Onang
22762,22762,Gunung Tua Jati (Tumbujat),Batang Onang
22762,22762,Gunung Tua Julu,Batang Onang
22762,22762,Hulim,Sosopan
22762,22762,Huta Bara,Sosopan
22762,22762,Huta Bargot,Sosopan
22762,22762,Huta Baru Siundol,Sosopan
22762,22762,Huta Baru Sosopan,Sosopan
22762,22762,Huta Lambung,Batang Onang
22762,22762,Janji Manahan,Batang Onang
22762,22762,Janji Mauli,Batang Onang
22762,22762,Morang,Batang Onang
22762,22762,Padang Bujur Baru,Batang Onang
22762,22762,Padang Garugur,Batang Onang
22762,22762,Padang Matinggi,Batang Onang
22762,22762,Pagaran Batu,Batang Onang
22762,22762,Pagaran Bira Jae,Sosopan
22762,22762,Pagaran Bira Julu,Sosopan
22762,22762,Pangkalan Dolok Julu,Batang Onang
22762,22762,Pangkalan Dolok Lama,Batang Onang
22762,22762,Parau Sorat,Batang Onang
22762,22762,Pasar Matanggor,Batang Onang
22762,22762,Pasir Ampolu Hepeng,Batang Onang
22762,22762,Pintu Padang,Batang Onang
22762,22762,Purba Tua,Batang Onang
22762,22762,Sayur Matinggi,Batang Onang
22762,22762,Sayur Matinggi II Julu,Batang Onang
22762,22762,Sianggunan,Sosopan
22762,22762,Sibual-Buali,Sosopan
22762,22762,Sigala Gala,Sosopan
22762,22762,Sihaporas,Sosopan
22762,22762,Simanapang,Batang Onang
22762,22762,Simangambat Dolok,Batang Onang
22762,22762,Simaninggir Psm,Batang Onang
22762,22762,Simaninggir Sosopan,Sosopan
22762,22762,Simardona,Batang Onang
22762,22762,Simartolu,Sosopan
22762,22762,Siundol Dolok,Sosopan
22762,22762,Siundol Jae,Sosopan
22762,22762,Siundol Julu,Sosopan
22762,22762,Sosopan,Sosopan
22762,22762,Sosopan Julu,Sosopan
22762,22762,Tamosu,Batang Onang
22762,22762,Ulu Aer,Sosopan
22763,22763,Aek Lancat,Lubuk Barumun
22763,22763,Aekharuaya,Ulu Barumun
22763,22763,Arse Simatorkis,Barumun
22763,22763,Bangun Raya,Barumun
22763,22763,Banua Tonga,Barumun Selatan
22763,22763,Batang Bulu Baru,Barumun Selatan
22763,22763,Batang Bulu Jae,Lubuk Barumun
22763,22763,Batang Bulu Lama,Barumun Selatan
22763,22763,Batang Bulu Tanggal,Lubuk Barumun
22763,22763,Batang Tanggal Baru,Lubuk Barumun
22763,22763,Binabo Jae,Barumun
22763,22763,Binabo Julu,Barumun
22763,22763,Bonal,Lubuk Barumun
22763,22763,Bulu Sonik,Barumun
22763,22763,Gunung Barani,Barumun Selatan
22763,22763,Gunung Intan,Barumun Selatan
22763,22763,Gunung Manobot,Lubuk Barumun
22763,22763,Handang Kopo,Ulu Barumun
22763,22763,Handis Julu,Barumun
22763,22763,Hasahatan Jae,Barumun
22763,22763,Hasahatan Julu,Barumun
22763,22763,Huta Dolok (Latong),Lubuk Barumun
22763,22763,Huta Ibus,Lubuk Barumun
22763,22763,Huta Lombang,Lubuk Barumun
22763,22763,Huta Nopan,Lubuk Barumun
22763,22763,Hutarimbaru,Barumun
22763,22763,Janji Lobi,Barumun
22763,22763,Janji Lobi Lima,Lubuk Barumun
22763,22763,Janji Matogu,Lubuk Barumun
22763,22763,Limbong,Barumun
22763,22763,Matondang,Ulu Barumun
22763,22763,Mompang,Barumun
22763,22763,Pagaran Baringin,Barumun
22763,22763,Pagaran Jae Batu,Lubuk Barumun
22763,22763,Pagaran Jalu Jalu,Lubuk Barumun
22763,22763,Pagaran Malaka,Lubuk Barumun
22763,22763,Pagaran Mompang,Lubuk Barumun
22763,22763,Pagaran Silindung,Lubuk Barumun
22763,22763,Pagur Satio,Barumun Selatan
22763,22763,Panarian,Barumun Selatan
22763,22763,Pancaukan,Barumun
22763,22763,Paran Batu (Pagaran),Ulu Barumun
22763,22763,Paringgonan,Ulu Barumun
22763,22763,Paringgonan Julu,Ulu Barumun
22763,22763,Parsombaan,Lubuk Barumun
22763,22763,Pasar Ipuh,Ulu Barumun
22763,22763,Pasar Latong,Lubuk Barumun
22763,22763,Pasar Sibuhuan,Barumun
22763,22763,Pintu Padang,Ulu Barumun
22763,22763,Purbatua,Barumun
22763,22763,Saba Rimba/Riba,Barumun
22763,22763,Sabahotang,Barumun
22763,22763,Salambue (Sialam Bue),Barumun
22763,22763,Sangkilon,Lubuk Barumun
22763,22763,Sayur Mahincat/Maincat,Barumun Selatan
22763,22763,Sayur Matua,Barumun
22763,22763,Siali Ali,Lubuk Barumun
22763,22763,Sibual Buali,Ulu Barumun
22763,22763,Sibuhuan Jae,Barumun
22763,22763,Sibuhuan Julu,Barumun
22763,22763,Sibulus Salam,Ulu Barumun
22763,22763,Sidomulio,Barumun Selatan
22763,22763,Sigorbus Jae,Barumun
22763,22763,Sigorbus Julu,Barumun
22763,22763,Sihiuk,Lubuk Barumun
22763,22763,Simaninggir,Barumun
22763,22763,Simanuldang Jae,Ulu Barumun
22763,22763,Simanuldang Julu,Ulu Barumun
22763,22763,Siolip,Barumun
22763,22763,Siraisan,Ulu Barumun
22763,22763,Sitarolo Julu,Barumun
22763,22763,Surodingin,Lubuk Barumun
22763,22763,Tangga Bosi,Lubuk Barumun
22763,22763,Tanjung,Ulu Barumun
22763,22763,Tanjung Baringin Sim,Barumun Selatan
22763,22763,Tanjung Botung,Barumun
22763,22763,Tanjung Durian,Barumun
22763,22763,Tanjung Purba Baru (Purbatua),Barumun Selatan
22763,22763,Tano Bato,Barumun
22763,22763,Tapian Nauli,Ulu Barumun
22765,22765,Aek Tinga,Sosa
22765,22765,Aer Bale,Sosa
22765,22765,Ampolu,Sosa
22765,22765,Batu Gajah,Sosa
22765,22765,Bonan Dolok,Sosa
22765,22765,Gunung Baringin,Sosa
22765,22765,Gunung Tua,Sosa
22765,22765,Handio,Sosa
22765,22765,Hapung,Sosa
22765,22765,Hapung Torop,Sosa
22765,22765,Harang Jae,Sosa
22765,22765,Harang Julu,Sosa
22765,22765,Horuan,Sosa
22765,22765,Hurung Jilok,Sosa
22765,22765,Huta Imbaru,Sosa
22765,22765,Huta Raja Lama,Sosa
22765,22765,Janji Raja,Sosa
22765,22765,Lumban Huayan,Sosa
22765,22765,Mananti Sosa Julu,Sosa
22765,22765,Mandian,Sosa
22765,22765,Mondang,Sosa
22765,22765,Parapat,Sosa
22765,22765,Parau Sorat,Sosa
22765,22765,Pasar Ujung Batu,Sosa
22765,22765,Pasir Jae,Sosa
22765,22765,Pasir Julu,Sosa
22765,22765,Plasma Mondang (Trans Sosa IV),Sosa
22765,22765,Ramba,Sosa
22765,22765,Rao Rao Dolok,Sosa
22765,22765,Roburan,Sosa
22765,22765,Siborna Bunut,Sosa
22765,22765,Siginduang,Sosa
22765,22765,Simarancar,Sosa
22765,22765,Sisoma,Sosa
22765,22765,Sungai Jior,Sosa
22765,22765,Tanjung,Sosa
22765,22765,Tanjung Bale,Sosa
22765,22765,Tanjung Botung Sosa Jae,Sosa
22765,22765,Ujung Batu,Sosa
22773,22773,Aek Gunung,Batang Angkola
22773,22773,Aek Nauli,Batang Angkola
22773,22773,Bargot Topong,Batang Angkola
22773,22773,Basilam Baru,Batang Angkola
