id,name,kota_id
kec_868,Babussalam,Aceh Tenggara
kec_869,Lawe Bulan,Aceh Tenggara
kec_870,Deleng Pokhisen,Aceh Tenggara
kec_871,Bambel,Aceh Tenggara
kec_872,Ketambe,Aceh Tenggara
kec_873,Badar,Aceh Tenggara
kec_874,Blang Pegayon,Gayo Lues
kec_875,Dabun Gelang (Debun Gelang),Gayo Lues
kec_876,Darul Hasanah,Aceh Tenggara
kec_877,Pantan Cuaca,Gayo Lues
kec_878,Rikit Gaib,Gayo Lues
kec_879,Blang Kejeren,Gayo Lues
kec_880,Blang Jerango,Gayo Lues
kec_881,Kuta Panjang,Gayo Lues
kec_882,Pining (Pinding),Gayo Lues
kec_883,Putri Betung,Gayo Lues
kec_884,Terangun (Terangon),Gayo Lues
kec_885,Teripe/Tripe Jaya,Gayo Lues
kec_886,Tanah Alas,Aceh Tenggara
kec_887,Lawe Alas,Aceh Tenggara
kec_888,Bukit Tusam,Aceh Tenggara
kec_889,Lawe Sumur,Aceh Tenggara
kec_890,Leuser,Aceh Tenggara
kec_891,Babul Rahmah,Aceh Tenggara
kec_892,Lawe Sigala-Gala,Aceh Tenggara
kec_893,Babul Makmur,Aceh Tenggara
kec_894,Semadam,Aceh Tenggara
kec_895,Longkib,Subulussalam
kec_896,Sultan Daulat,Subulussalam
kec_897,Simpang Kiri,Subulussalam
kec_898,Penanggalan,Subulussalam
kec_899,Simpang Kanan,Aceh Singkil
kec_900,Suro Makmur,Aceh Singkil
kec_901,Danau Paris,Aceh Singkil
kec_902,Gunung Meriah (Mariah),Aceh Singkil
kec_903,Kota Baharu,Aceh Singkil
kec_904,Kuala Baru,Aceh Singkil
kec_905,Singkohor,Aceh Singkil
kec_906,Singkil Utara,Aceh Singkil
kec_907,Singkil,Aceh Singkil
kec_908,Rundeng,Subulussalam
kec_909,Pulau Banyak Barat,Aceh Singkil
kec_910,Pulau Banyak,Aceh Singkil
kec_911,Padang Barat,Padang
kec_912,Padang Timur,Padang
kec_913,Padang Utara,Padang
kec_914,Nanggalo,Padang
kec_915,Kuranji,Padang
kec_916,Pauh,Padang
kec_917,Koto Tangah,Padang
kec_918,Padang Selatan,Padang
kec_919,Lubuk Begalung,Padang
kec_920,Lubuk Kilangan,Padang
kec_921,Bungus Teluk Kabung,Padang
kec_922,Pagai Utara,Kepulauan Mentawai
kec_923,Pagai Selatan,Kepulauan Mentawai
kec_924,Sikakap,Kepulauan Mentawai
kec_925,Sipora Selatan,Kepulauan Mentawai
kec_926,Sipora Utara,Kepulauan Mentawai
kec_927,Siberut Barat Daya,Kepulauan Mentawai
kec_928,Siberut Selatan,Kepulauan Mentawai
kec_929,Siberut Tengah,Kepulauan Mentawai
kec_930,Siberut Utara,Kepulauan Mentawai
kec_931,Siberut Barat,Kepulauan Mentawai
kec_932,Pariaman Tengah,Pariaman
kec_933,Pariaman Timur,Pariaman
kec_934,Pariaman Utara,Pariaman
kec_935,Pariaman Selatan,Pariaman
kec_936,V Koto Kampung Dalam,Padang Pariaman
kec_937,Sungai Limau,Padang Pariaman
kec_938,Sungai Geringging/Garingging,Padang Pariaman
kec_939,Batang Gasan,Padang Pariaman
kec_940,IV Koto Aur Malintang,Padang Pariaman
kec_941,Nan Sabaris,Padang Pariaman
kec_942,Ulakan Tapakih/Tapakis,Padang Pariaman
kec_943,VII Koto Sungai Sarik,Padang Pariaman
kec_944,Padang Sago,Padang Pariaman
kec_945,V Koto Timur,Padang Pariaman
kec_946,Patamuan,Padang Pariaman
kec_947,Lubuk Alung,Padang Pariaman
kec_948,Sintuk/Sintuak Toboh Gadang,Padang Pariaman
kec_949,2 X 11 Kayu Tanam,Padang Pariaman
kec_950,Enam Lingkung,Padang Pariaman
kec_951,2 X 11 Enam Lingkung,Padang Pariaman
kec_952,Batang Anai,Padang Pariaman
kec_953,IV Jurai,Pesisir Selatan
kec_954,Bayang,Pesisir Selatan
kec_955,IV Nagari Bayang Utara,Pesisir Selatan
kec_956,Koto XI Tarusan,Pesisir Selatan
kec_957,Batang Kapas,Pesisir Selatan
kec_958,Sutera,Pesisir Selatan
kec_959,Lengayang,Pesisir Selatan
kec_960,Ranah Pesisir,Pesisir Selatan
kec_961,Linggo Sari Baganti,Pesisir Selatan
kec_962,Basa Ampek Balai Tapan,Pesisir Selatan
kec_963,Ranah Ampek Hulu Tapan,Pesisir Selatan
kec_964,Airpura,Pesisir Selatan
kec_965,Pancung Soal,Pesisir Selatan
kec_966,Silaut,Pesisir Selatan
kec_967,Lunang,Pesisir Selatan
kec_968,Guguk Panjang (Guguak Panjang),Bukittinggi
kec_969,Mandiangin Koto Selayan,Bukittinggi
kec_970,Aur Birugo Tigo Baleh,Bukittinggi
kec_971,Palupuh,Agam
kec_972,Tilatang Kamang,Agam
kec_973,Kamang Magek,Agam
kec_974,IV Koto (Ampek Koto),Agam
kec_975,Ampek Nagari (IV Nagari ),Agam
kec_976,Malakak,Agam
kec_977,Matur,Agam
kec_978,Palembayan,Agam
kec_979,Sungai Pua (Puar),Agam
kec_980,Banuhampu,Agam
kec_981,IV Angkat Candung (Ampek Angkek),Agam
kec_982,Candung,Agam
kec_983,Baso,Agam
kec_984,Payakumbuh Utara,Payakumbuh
kec_985,Lamposi Tigo Nagari,Payakumbuh
kec_986,Payakumbuh Barat,Payakumbuh
kec_987,Payakumbuh Selatan,Payakumbuh
kec_988,Payakumbuh Timur,Payakumbuh
kec_989,Payakumbuh,Lima Puluh Koto/Kota
kec_990,Akabiluru,Lima Puluh Koto/Kota
kec_991,Situjuah Limo/Lima Nagari,Lima Puluh Koto/Kota
kec_992,Guguak (Gugu),Lima Puluh Koto/Kota
kec_993,Mungka,Lima Puluh Koto/Kota
kec_994,Suliki,Lima Puluh Koto/Kota
kec_995,Gunuang Omeh (Gunung Mas),Lima Puluh Koto/Kota
kec_996,Bukik Barisan,Lima Puluh Koto/Kota
kec_997,Luak (Luhak),Lima Puluh Koto/Kota
kec_998,Lareh Sago Halaban,Lima Puluh Koto/Kota
kec_999,Harau,Lima Puluh Koto/Kota
kec_1000,Pangkalan Koto Baru,Lima Puluh Koto/Kota
kec_1001,Kapur IX/Sembilan,Lima Puluh Koto/Kota
kec_1002,Duo Koto (II Koto),Pasaman
kec_1003,Lubuk Sikaping,Pasaman
kec_1004,Padang Gelugur,Pasaman
kec_1005,Panti,Pasaman
kec_1006,Tigo Nagari (III Nagari),Pasaman
kec_1007,Rao Utara,Pasaman
kec_1008,Rao Selatan,Pasaman
kec_1009,Mapat Tunggul,Pasaman
kec_1010,Mapat Tunggul Selatan,Pasaman
kec_1011,Rao,Pasaman
kec_1012,Ranah Batahan,Pasaman Barat
kec_1013,Sasak Ranah Pasisir/Pesisie,Pasaman Barat
kec_1014,Simpang Alahan Mati,Pasaman
kec_1015,Bonjol,Pasaman
kec_1016,Lubuk Basung,Agam
kec_1017,Tanjung Raya,Agam
kec_1018,Tanjung Mutiara,Agam
kec_1019,Talamau,Pasaman Barat
kec_1020,Pasaman,Pasaman Barat
kec_1021,Luhak Nan Duo,Pasaman Barat
kec_1022,Kinali,Pasaman Barat
kec_1023,Gunung Tuleh,Pasaman Barat
kec_1024,Koto Balingka,Pasaman Barat
kec_1025,Lembah Melintang,Pasaman Barat
kec_1026,Sei Beremas,Pasaman Barat
kec_1027,Sungai Aur,Pasaman Barat
kec_1028,Padang Panjang Barat,Padang Panjang
kec_1029,Padang Panjang Timur,Padang Panjang
kec_1030,Sepuluh Koto (X Koto),Tanah Datar
kec_1031,Lima Kaum,Tanah Datar
kec_1032,Sungai Tarab,Tanah Datar
kec_1033,Salimpaung,Tanah Datar
kec_1034,Pariangan,Tanah Datar
kec_1035,Batipuh,Tanah Datar
kec_1036,Batipuh Selatan,Tanah Datar
kec_1037,Rambatan,Tanah Datar
kec_1038,Tanjung Baru,Tanah Datar
kec_1039,Tanjung Emas,Tanah Datar
kec_1040,Padang Ganting,Tanah Datar
kec_1041,Lintau Buo Utara,Tanah Datar
kec_1042,Lintau Buo,Tanah Datar
kec_1043,Sungayang,Tanah Datar
kec_1044,Lubuk Sikarah,Solok
kec_1045,Tanjung Harapan,Solok
kec_1046,X Koto Diatas,Solok
kec_1047,X Koto Singkarak,Solok
kec_1048,Kubung,Solok
kec_1049,Gunung Talang,Solok
kec_1050,Lembah Gumanti,Solok
kec_1051,Tigo Lurah,Solok
kec_1052,Hiliran Gumanti,Solok
kec_1053,Pantai Cermin,Solok
kec_1054,Bukit Sundi,Solok
kec_1055,Lembang Jaya,Solok
kec_1056,Danau Kembar,Solok
kec_1057,Payung Sekaki,Solok
kec_1058,IX Koto Sei Lasi,Solok
kec_1059,Junjung Sirih,Solok
kec_1060,Lembah Segar,Sawah Lunto
kec_1061,Barangin,Sawah Lunto
kec_1062,Silungkang,Sawah Lunto
kec_1063,Talawi,Sawah Lunto
kec_1064,Sijunjung,Sijunjung (Sawah Lunto Sijunjung)
kec_1065,Lubuak Tarok,Sijunjung (Sawah Lunto Sijunjung)
kec_1066,IV Nagari,Sijunjung (Sawah Lunto Sijunjung)
kec_1067,Koto VII,Sijunjung (Sawah Lunto Sijunjung)
kec_1068,Sumpur Kudus,Sijunjung (Sawah Lunto Sijunjung)
kec_1069,Kupitan,Sijunjung (Sawah Lunto Sijunjung)
kec_1070,Tanjung Gadang,Sijunjung (Sawah Lunto Sijunjung)
kec_1071,Kamang Baru,Sijunjung (Sawah Lunto Sijunjung)
kec_1072,Pulau Punjung,Dharmasraya
kec_1073,Sitiung,Dharmasraya
kec_1074,Timpeh,Dharmasraya
kec_1075,Koto Baru,Dharmasraya
kec_1076,Koto Salak,Dharmasraya
kec_1077,Sembilan Koto (IX Koto),Dharmasraya
kec_1078,Padang Laweh,Dharmasraya
kec_1079,Tiumang,Dharmasraya
kec_1080,Koto Besar,Dharmasraya
kec_1081,Asam Jujuhan,Dharmasraya
kec_1082,Sungai Rumbai,Dharmasraya
kec_1083,Koto Parik Gadang Diateh,Solok Selatan
kec_1084,Pauh Duo,Solok Selatan
kec_1085,Sungai Pagu,Solok Selatan
kec_1086,Sangir Jujuan,Solok Selatan
kec_1087,Sangir Balai Janggo,Solok Selatan
kec_1088,Sangir,Solok Selatan
kec_1089,Sangir Batang Hari,Solok Selatan
kec_1090,Pekanbaru Kota,Pekanbaru
kec_1091,Sukajadi,Pekanbaru
kec_1092,Marpoyan Damai,Pekanbaru
kec_1093,Sail,Pekanbaru
kec_1094,Lima Puluh,Pekanbaru
kec_1095,Senapelan,Pekanbaru
kec_1096,Rumbai Pesisir,Pekanbaru
kec_1097,Rumbai,Pekanbaru
kec_1098,Tenayan Raya,Pekanbaru
kec_1099,Bukit Raya,Pekanbaru
kec_1100,Tampan,Pekanbaru
kec_1101,Payung Sekaki,Pekanbaru
kec_1102,Kerumutan,Pelalawan
kec_1103,Pelalawan,Pelalawan
kec_1104,Teluk Meranti,Pelalawan
kec_1105,Pangkalan Kerinci,Pelalawan
kec_1106,Langgam,Pelalawan
kec_1107,Ukui,Pelalawan
kec_1108,Pangkalan Kuras,Pelalawan
kec_1109,Pangkalan Lesung,Pelalawan
kec_1110,Bunut,Pelalawan
kec_1111,Bandar Sei Kijang,Pelalawan
kec_1112,Bandar Petalangan,Pelalawan
kec_1113,Kuala Kampar,Pelalawan
kec_1114,Bangkinang,Kampar
kec_1115,Salo,Kampar
kec_1116,Siak Hulu,Kampar
kec_1117,XIII Koto Kampar,Kampar
kec_1118,Koto Kampar Hulu,Kampar
kec_1119,Rumbio Jaya,Kampar
kec_1120,Kampar,Kampar
kec_1121,Kampar Timur,Kampar
kec_1122,Kampar Utara,Kampar
kec_1123,Tambang,Kampar
kec_1124,Perhentian Raja,Kampar
kec_1125,Kuok (Bangkinang Barat),Kampar
kec_1126,Bangkinang Seberang,Kampar
kec_1127,Tapung,Kampar
kec_1128,Tapung Hilir,Kampar
kec_1129,Tapung Hulu,Kampar
kec_1130,Kampar Kiri Hulu,Kampar
kec_1131,Kampar Kiri Hilir,Kampar
kec_1132,Kampar Kiri Tengah,Kampar
kec_1133,Kampar Kiri,Kampar
kec_1134,Gunung Sahilan,Kampar
kec_1135,Kabun,Rokan Hulu
kec_1136,Tandun,Rokan Hulu
kec_1137,Ujung Batu,Rokan Hulu
kec_1138,Pendalian IV Koto,Rokan Hulu
kec_1139,Rokan IV Koto,Rokan Hulu
kec_1140,Kunto Darussalam,Rokan Hulu
kec_1141,Pagaran Tapah Darussalam,Rokan Hulu
kec_1142,Rambah,Rokan Hulu
kec_1143,Bangun Purba,Rokan Hulu
kec_1144,Rambah Hilir,Rokan Hulu
kec_1145,Tambusai Utara,Rokan Hulu
kec_1146,Tambusai,Rokan Hulu
kec_1147,Bonai Darussalam,Rokan Hulu
kec_1148,Kepenuhan Hulu,Rokan Hulu
kec_1149,Kepenuhan,Rokan Hulu
kec_1150,Rambah Samo,Rokan Hulu
kec_1151,Kerinci Kanan,Siak
kec_1152,Lubuk Dalam,Siak
kec_1153,Sungai Apit,Siak
kec_1154,Dayun,Siak
kec_1155,Sungai Mandau,Siak
kec_1156,Siak,Siak
kec_1157,Koto Gasib,Siak
kec_1158,Sabak Auh,Siak
kec_1159,Minas,Siak
kec_1160,Kandis,Siak
kec_1161,Bengkalis,Bengkalis
kec_1162,Merbau,Kepulauan Meranti
kec_1163,Tasik Putri Puyu,Kepulauan Meranti
kec_1164,Pulaumerbau,Kepulauan Meranti
kec_1165,Tebing Tinggi,Kepulauan Meranti
kec_1166,Tebing Tinggi Barat,Kepulauan Meranti
kec_1167,Tebing Tinggi Timur,Kepulauan Meranti
kec_1168,Bantan,Bengkalis
kec_1169,Rangsang Barat,Kepulauan Meranti
kec_1170,Rangsang Pesisir,Kepulauan Meranti
kec_1171,Rangsang,Kepulauan Meranti
kec_1172,Bukit Batu,Bengkalis
kec_1173,Pusako,Siak
kec_1174,Bunga Raya,Siak
kec_1175,Siak Kecil,Bengkalis
kec_1176,Tualang,Siak
kec_1177,Mempura,Siak
kec_1178,Rupat,Bengkalis
kec_1179,Rupat Utara,Bengkalis
kec_1180,Mandau,Bengkalis
kec_1181,Pinggir,Bengkalis
kec_1182,Dumai Timur,Dumai
kec_1183,Dumai Kota,Dumai
kec_1184,Dumai Selatan,Dumai
kec_1185,Dumai Barat,Dumai
kec_1186,Medang Kampai,Dumai
kec_1187,Sungai Sembilan,Dumai
kec_1188,Bukit Kapur,Dumai
kec_1189,Bangko,Rokan Hilir
kec_1190,Batu Hampar,Rokan Hilir
kec_1191,Sinaboi (Senaboi),Rokan Hilir
kec_1192,Pekaitan,Rokan Hilir
kec_1193,Rimba Melintang,Rokan Hilir
kec_1194,Pujud,Rokan Hilir
kec_1195,Rantau Kopar,Rokan Hilir
kec_1196,Bangko Pusaka (Pusako),Rokan Hilir
kec_1197,Tanah Putih,Rokan Hilir
kec_1198,Tanah Putih Tanjung Melawan,Rokan Hilir
kec_1199,Kubu Babussalam,Rokan Hilir
kec_1200,Pasir Limau Kapas,Rokan Hilir
kec_1201,Kubu,Rokan Hilir
kec_1202,Bagan Sinembah,Rokan Hilir
kec_1203,Simpang Kanan,Rokan Hilir
kec_1204,Tanjung Pinang Barat,Tanjung Pinang
kec_1205,Tanjung Pinang Kota,Tanjung Pinang
kec_1206,Tanjung Pinang Timur,Tanjung Pinang
kec_1207,Bukit Bestari,Tanjung Pinang
kec_1208,Teluk Bintan,Bintan
kec_1209,Bintan Pesisir,Bintan
kec_1210,Mantang,Bintan
kec_1211,Gunung Kijang,Bintan
kec_1212,Bintan Timur,Bintan
kec_1213,Toapaya,Bintan
kec_1214,Teluk Sebong,Bintan
kec_1215,Seri/Sri Kuala Lobam,Bintan
kec_1216,Bintan Utara,Bintan
kec_1217,Tambelan,Bintan
kec_1218,Tembilahan,Indragiri Hilir
kec_1219,Tembilahan Hulu,Indragiri Hilir
kec_1220,Batang Tuaka,Indragiri Hilir
kec_1221,Gaung Anak Serka,Indragiri Hilir
kec_1222,Mandah,Indragiri Hilir
kec_1223,Kateman,Indragiri Hilir
kec_1224,Pelangiran,Indragiri Hilir
kec_1225,Teluk Belengkong,Indragiri Hilir
kec_1226,Pulau Burung,Indragiri Hilir
kec_1227,Kempas,Indragiri Hilir
kec_1228,Tempuling,Indragiri Hilir
kec_1229,Tanah Merah,Indragiri Hilir
kec_1230,Enok,Indragiri Hilir
kec_1231,Sungai Batang,Indragiri Hilir
kec_1232,Reteh,Indragiri Hilir
kec_1233,Kemuning,Indragiri Hilir
kec_1234,Keritang,Indragiri Hilir
kec_1235,Concong,Indragiri Hilir
kec_1236,Kuala Indragiri,Indragiri Hilir
kec_1237,Gaung,Indragiri Hilir
kec_1238,Rengat,Indragiri Hulu
kec_1239,Kuala Cenaku,Indragiri Hulu
kec_1240,Rengat Barat,Indragiri Hulu
kec_1241,Pasir Penyu,Indragiri Hulu
kec_1242,Lubuk Batu Jaya,Indragiri Hulu
kec_1243,Rakit Kulim,Indragiri Hulu
kec_1244,Kelayang,Indragiri Hulu
kec_1245,Lirik,Indragiri Hulu
kec_1246,Peranap,Indragiri Hulu
kec_1247,Batang Peranap,Indragiri Hulu
kec_1248,Batang Cenaku,Indragiri Hulu
kec_1249,Batang Gansal,Indragiri Hulu
kec_1250,Sungai Lala,Indragiri Hulu
kec_1251,Seberida,Indragiri Hulu
kec_1252,Belakang Padang,Batam
kec_1253,Batu Aji,Batam
kec_1254,Sekupang,Batam
kec_1255,Batam Kota,Batam
kec_1256,Lubuk Baja,Batam
kec_1257,Bengkong,Batam
kec_1258,Sei/Sungai Beduk,Batam
kec_1259,Sagulung,Batam
kec_1260,Batu Ampar,Batam
kec_1261,Nongsa,Batam
kec_1262,Bulang,Batam
kec_1263,Galang,Batam
kec_1264,Kuantan Tengah,Kuantan Singingi
kec_1265,Pangean,Kuantan Singingi
kec_1266,Cerenti,Kuantan Singingi
kec_1267,Logas Tanah Darat,Kuantan Singingi
kec_1268,Kuantan Hilir,Kuantan Singingi
kec_1269,Kuantan Hilir Seberang,Kuantan Singingi
kec_1270,Singingi,Kuantan Singingi
kec_1271,Singingi Hilir,Kuantan Singingi
kec_1272,Kuantan Mudik,Kuantan Singingi
kec_1273,Pucuk Rantau,Kuantan Singingi
kec_1274,Inuman,Kuantan Singingi
kec_1275,Gunung Toar,Kuantan Singingi
kec_1276,Hulu Kuantan,Kuantan Singingi
kec_1277,Benai,Kuantan Singingi
kec_1278,Sentajo Raya,Kuantan Singingi
kec_1279,Karimun,Karimun
kec_1280,Ungar,Karimun
kec_1281,Belat,Karimun
kec_1282,Kundur,Karimun
kec_1283,Kundur Barat,Karimun
kec_1284,Kundur Utara,Karimun
kec_1285,Moro,Karimun
kec_1286,Tebing,Karimun
kec_1287,Meral,Karimun
kec_1288,Buru,Karimun
kec_1289,Meral Barat,Karimun
kec_1290,Durai,Karimun
kec_1291,Serasan Timur,Natuna
kec_1292,Serasan,Natuna
kec_1293,Subi,Natuna
kec_1294,Bunguran Barat,Natuna
kec_1295,Siantan Tengah,Kepulauan Anambas
kec_1296,Bunguran Tengah,Natuna
kec_1297,Pulau Laut,Natuna
kec_1298,Bunguran Timur,Natuna
kec_1299,Palmatak,Kepulauan Anambas
kec_1300,Bunguran Utara,Natuna
kec_1301,Bunguran Selatan,Natuna
kec_1302,Bunguran Timur Laut,Natuna
kec_1303,Pulau Tiga,Natuna
kec_1304,Midai,Natuna
kec_1305,Siantan Selatan,Kepulauan Anambas
kec_1306,Siantan Timur,Kepulauan Anambas
kec_1307,Siantan,Kepulauan Anambas
kec_1308,Jemaja,Kepulauan Anambas
kec_1309,Jemaja Timur,Kepulauan Anambas
kec_1310,Singkep,Lingga
kec_1311,Singkep Pesisir,Lingga
kec_1312,Lingga Timur,Lingga
kec_1313,Lingga,Lingga
kec_1314,Selayar,Lingga
kec_1315,Senayang,Lingga
kec_1316,Lingga Utara,Lingga
kec_1317,Singkep Barat,Lingga
kec_1318,Ilir Timur II,Palembang
kec_1319,Kalidoni,Palembang
kec_1320,Ilir Timur I,Palembang
kec_1321,Kemuning,Palembang
kec_1322,Bukit Kecil,Palembang
kec_1323,Ilir Barat I,Palembang
kec_1324,Ilir Barat II,Palembang
kec_1325,Gandus,Palembang
kec_1326,Sukarami,Palembang
kec_1327,Alang-Alang Lebar,Palembang
kec_1328,Sematang Borang,Palembang
kec_1329,Sako,Palembang
kec_1330,Seberang Ulu I,Palembang
kec_1331,Kertapati,Palembang
kec_1332,Seberang Ulu II,Palembang
kec_1333,Plaju,Palembang
kec_1334,Kayu Agung,Ogan Komering Ilir
kec_1335,Jejawi,Ogan Komering Ilir
kec_1336,Sirah Pulau Padang,Ogan Komering Ilir
kec_1337,Pemulutan Barat,Ogan Ilir
kec_1338,Pemulutan,Ogan Ilir
kec_1339,Pemulutan Selatan,Ogan Ilir
kec_1340,Pampangan,Ogan Komering Ilir
kec_1341,Tulung Selapan,Ogan Komering Ilir
kec_1342,Air Sugihan,Ogan Komering Ilir
kec_1343,Lempuing,Ogan Komering Ilir
kec_1344,Lempuing Jaya,Ogan Komering Ilir
kec_1345,Cengal,Ogan Komering Ilir
kec_1346,Pangkalan Lampam,Ogan Komering Ilir
kec_1347,Rantau Panjang,Ogan Ilir
kec_1348,Tanjung Raja,Ogan Ilir
kec_1349,Sungai Pinang,Ogan Ilir
kec_1350,Tanjung Batu,Ogan Ilir
kec_1351,Payaraman,Ogan Ilir
kec_1352,Tanjung Lubuk,Ogan Komering Ilir
kec_1353,Pedamaran,Ogan Komering Ilir
kec_1354,Pedamaran Timur,Ogan Komering Ilir
kec_1355,Teluk Gelam,Ogan Komering Ilir
kec_1356,Mesuji Raya,Ogan Komering Ilir
kec_1357,Mesuji Makmur,Ogan Komering Ilir
kec_1358,Sungai Menang,Ogan Komering Ilir
kec_1359,Mesuji,Ogan Komering Ilir
kec_1360,Sekayu,Musi Banyuasin
kec_1361,Babat Toman,Musi Banyuasin
kec_1362,Lawang Wetan,Musi Banyuasin
kec_1363,Keluang,Musi Banyuasin
kec_1364,Babat Supat,Musi Banyuasin
kec_1365,Sungai Lilin,Musi Banyuasin
kec_1366,Batanghari Leko,Musi Banyuasin
kec_1367,Tungkal Jaya,Musi Banyuasin
kec_1368,Bayung Lencir,Musi Banyuasin
kec_1369,Sungai Keruh,Musi Banyuasin
kec_1370,Lais,Musi Banyuasin
kec_1371,Lalan (Sungai Lalan),Musi Banyuasin
kec_1372,Plakat Tinggi (Pelakat Tinggi),Musi Banyuasin
kec_1373,Sanga Desa,Musi Banyuasin
kec_1374,STL Ulu Terawas,Musi Rawas
kec_1375,Sumber Harta,Musi Rawas
kec_1376,Indralaya Utara,Ogan Ilir
kec_1377,Indralaya,Ogan Ilir
kec_1378,Indralaya Selatan,Ogan Ilir
kec_1379,Muara Kuang,Ogan Ilir
kec_1380,Rantau Alai,Ogan Ilir
kec_1381,Kandis,Ogan Ilir
kec_1382,Lubuk Keliat,Ogan Ilir
kec_1383,Rambang Kuang,Ogan Ilir
kec_1384,Banyuasin III,Banyuasin
kec_1385,Sembawa,Banyuasin
kec_1386,Suak Tapeh,Banyuasin
kec_1387,Betung,Banyuasin
kec_1388,Pulau Rimau,Banyuasin
kec_1389,Tungkal Ilir,Banyuasin
kec_1390,Talang Kelapa,Banyuasin
kec_1391,Tanjung Lago,Banyuasin
kec_1392,Air Kumbang,Banyuasin
kec_1393,Banyuasin I,Banyuasin
kec_1394,Rambutan,Banyuasin
kec_1395,Rantau Bayur,Banyuasin
kec_1396,Banyuasin II,Banyuasin
kec_1397,Makarti Jaya,Banyuasin
kec_1398,Air Salek,Banyuasin
kec_1399,Sumber Marga Telang,Banyuasin
kec_1400,Muara Telang,Banyuasin
kec_1401,Muara Padang,Banyuasin
kec_1402,Muara Sugihan,Banyuasin
kec_1403,Prabumulih Timur,Prabumulih
kec_1404,Prabumulih Selatan,Prabumulih
kec_1405,Prabumulih Utara,Prabumulih
kec_1406,Prabumulih Barat,Prabumulih
kec_1407,Rambang Kapak Tengah,Prabumulih
kec_1408,Cambai,Prabumulih
kec_1409,Lembak,Muara Enim
kec_1410,Muara Belida,Muara Enim
kec_1411,Gelumbang,Muara Enim
kec_1412,Kelekar,Muara Enim
kec_1413,Rambang Dangku,Muara Enim
kec_1414,Rambang,Muara Enim
kec_1415,Lubai,Muara Enim
kec_1416,Talang Ubi,Muara Enim
kec_1417,Muara Enim,Muara Enim
kec_1418,Tanah Abang,Muara Enim
kec_1419,Penukal (Penukal Abab),Muara Enim
kec_1420,Abab,Muara Enim
kec_1421,Penukal Utara,Muara Enim
kec_1422,Ujan Mas,Muara Enim
kec_1423,Gunung Megang,Muara Enim
kec_1424,Semendo Darat Ulu,Muara Enim
kec_1425,Tanjung Agung,Muara Enim
kec_1426,Pajar Bulan,Lahat
kec_1427,Semendo Darat Laut,Muara Enim
kec_1428,Semendo Darat Tengah,Muara Enim
kec_1429,Sukamerindu,Lahat
kec_1430,Sungai Rotan,Muara Enim
kec_1431,Lahat,Lahat
kec_1432,Pseksu,Lahat
kec_1433,Gumay Talang,Lahat
kec_1434,Kikim Barat,Lahat
kec_1435,Kikim Timur,Lahat
kec_1436,Kikim Selatan,Lahat
kec_1437,Kikim Tengah,Lahat
kec_1438,Mulak Ulu,Lahat
kec_1439,Tebing Tinggi,Empat Lawang
kec_1440,Saling,Empat Lawang
kec_1441,Tanjung Tebat,Lahat
kec_1442,Pagar Gunung,Lahat
kec_1443,Pulau Pinang,Lahat
kec_1444,Gumay Ulu,Lahat
kec_1445,Kota Agung,Lahat
kec_1446,Merapi Timur,Lahat
kec_1447,Merapi Selatan,Lahat
kec_1448,Merapi Barat,Lahat
kec_1449,Pagar Alam Utara,Pagar Alam
kec_1450,Dempo Utara,Pagar Alam
kec_1451,Dempo Selatan,Pagar Alam
kec_1452,Dempo Tengah,Pagar Alam
kec_1453,Pagar Alam Selatan,Pagar Alam
kec_1454,Tanjung Sakti Pumu,Lahat
kec_1455,Tanjung Sakti Pumi,Lahat
kec_1456,Jarai,Lahat
kec_1457,Muarapayang,Lahat
kec_1458,Muara Pinang,Empat Lawang
kec_1459,Pendopo Barat,Empat Lawang
kec_1460,Lintang Kanan,Empat Lawang
kec_1461,Pendopo,Empat Lawang
kec_1462,Ulu Musi,Empat Lawang
kec_1463,Sikap Dalam,Empat Lawang
kec_1464,Pasemah Air Keruh,Empat Lawang
kec_1465,Talang Padang,Empat Lawang
kec_1466,Lubuk Linggau Barat Dua (II),Lubuk Linggau
kec_1467,Lubuk Linggau Barat Satu (I),Lubuk Linggau
kec_1468,Lubuk Linggau Utara Dua (II),Lubuk Linggau
kec_1469,Lubuk Linggau Utara Satu (I),Lubuk Linggau
kec_1470,Lubuk Linggau Timur Dua (II),Lubuk Linggau
kec_1471,Selangit,Musi Rawas
kec_1472,Lubuk Linggau Timur Satu (I),Lubuk Linggau
kec_1473,Lubuk Linggau Selatan Satu (I),Lubuk Linggau
kec_1474,Benakat,Muara Enim
kec_1475,Lubuk Linggau Selatan Dua (II),Lubuk Linggau
kec_1476,Batukuning Lakitan Ulu (BTS)/Cecar,Musi Rawas
kec_1477,Rupit,Musi Rawas
kec_1478,Karang Jaya,Musi Rawas
kec_1479,Rawas Ilir,Musi Rawas
kec_1480,Rawas Ulu,Musi Rawas
kec_1481,Megang Sakti,Musi Rawas
kec_1482,Karang Dapo,Musi Rawas
kec_1483,Muara Beliti,Musi Rawas
kec_1484,Tiang Pumpung Kepungut,Musi Rawas
kec_1485,Tugumulyo,Musi Rawas
kec_1486,Tuah Negeri,Musi Rawas
kec_1487,Muara Kelingi,Musi Rawas
kec_1488,Sukakarya,Musi Rawas
kec_1489,Jaya Loka,Musi Rawas
kec_1490,Muara Lakitan,Musi Rawas
kec_1491,Nibung,Musi Rawas
